filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,tempo, mfcc1, mfcc2, mfcc3, mfcc4, mfcc5, mfcc6, mfcc7, mfcc8, mfcc9, mfcc10, mfcc11, mfcc12, mfcc13, mfcc14, mfcc15, mfcc16, mfcc17, mfcc18, mfcc19, mfcc20,label
country.00028.wav,0.3182836,0.09415151,1473.9128485960437,1885.771478373075,2925.2739779351296,0.05981898824496904,89.10290948275862,-169.1715,132.80626,-13.480653,31.188446,6.3372602,-3.7624834,-2.0531867,-3.6156812,-4.558477,1.2849473,-6.982319,-7.2540226,-1.3909129,-9.512636,-5.416464,-1.9006186,-7.1659474,-1.4287803,0.15950537,-4.110529,country
country.00055.wav,0.35704875,0.15502296,1881.2033432527187,2116.279486261904,4111.441805340557,0.08110419589299536,129.19921875,-82.936584,122.52581,-16.658379,40.013554,-15.002239,21.666893,-18.253975,18.361898,-17.980974,16.985905,-16.04422,8.531327,-8.701,10.767324,-4.6254125,7.234263,-7.6063757,5.3044953,-5.51118,-0.17864919,country
country.00066.wav,0.32070467,0.1364881,1701.1041578688412,1709.0616899254244,3242.2387279593167,0.09886750495839783,112.34714673913044,-102.48314,135.72238,-46.893425,32.74564,-11.15592,23.464548,-9.766567,16.899492,-11.682232,13.207579,-7.181134,4.7354617,-8.199782,2.6094358,-2.9867833,6.804162,-2.0779428,3.2918282,0.28559425,-4.2196493,country
country.00020.wav,0.3654125,0.105235696,2408.314694070787,2531.8525090672942,5213.060144005176,0.08685812935371517,103.359375,-161.21341,74.746956,22.440638,46.04627,5.278183,25.123987,-0.58922327,10.383153,-6.8433585,5.0513706,-0.77778643,1.4079318,-6.0168467,-3.992635,-4.784696,-2.8640616,-4.9995456,-3.6163924,-7.58328,-3.2399616,country
country.00025.wav,0.3472532,0.079920396,1565.431223477452,2016.0697737618789,3188.930716972233,0.05730313044214396,73.828125,-200.55273,119.6749,-3.610737,31.948753,9.960271,15.300823,0.64590055,0.23760207,-4.48494,-2.3116183,-5.2566576,-2.467951,-6.0482955,-0.80000913,-4.6996527,-11.293138,-8.870809,-8.073557,-3.1610441,0.33075082,country
country.00068.wav,0.34944472,0.08351456,1130.8862105009498,1458.3590999664673,2216.5282636235006,0.050243082430340556,172.265625,-229.44383,157.31017,-16.76292,31.884792,-0.10618341,16.667032,1.3613124,12.224312,-3.869851,6.833041,-4.2698183,1.3369253,-5.8932796,-4.025722,-5.2525063,-4.5500383,-6.8106165,-4.4074793,-4.1824827,-6.3477697,country
country.00013.wav,0.36809263,0.08004571,2812.3460731373007,2842.0528979361193,6062.663339904218,0.12956497617550308,129.19921875,-126.16003,77.63675,3.1653137,19.953508,10.83479,0.7278419,5.2160325,-0.49910036,-1.0022677,5.391963,-3.7306883,-3.5006063,-5.3320546,0.28882658,-2.009677,0.8336692,0.32645592,-1.1202763,-4.394539,-2.6106482,country
country.00086.wav,0.3721064,0.13356419,1879.7854351815115,2085.58234146298,4031.808953536184,0.07831736467202012,117.45383522727273,-122.424545,111.474556,-13.695887,53.837315,-2.673495,19.682512,-14.134442,13.750851,-14.013285,14.628485,-13.988535,9.222936,-10.557173,3.002369,-8.3204775,5.0726137,-9.643465,4.3239517,-5.6798024,-1.667236,country
country.00085.wav,0.3379349,0.13548025,1596.1835933523566,1853.273053517131,3291.438430455447,0.06926526521381579,73.828125,-146.01797,124.64347,-17.917162,49.228397,-0.17518413,22.791275,-7.1742105,16.741682,-9.728215,15.440063,-7.620412,10.917322,-3.4460468,5.4208846,-4.938009,5.116791,-8.052086,2.6385622,-1.8480432,-3.4145176,country
country.00059.wav,0.2843391,0.14549275,1535.3958056080317,2011.6083377638138,3510.370439936871,0.052538986914667185,135.99917763157896,-185.08914,120.505356,29.733082,56.393127,-3.0351272,22.21472,-10.337048,20.048458,-13.6855135,9.169468,-6.422213,3.291617,-8.7403145,5.012995,-9.222241,3.7779756,-10.20314,5.9096355,-4.4275885,1.5788546,country
country.00082.wav,0.3859354,0.16655563,2253.204762221441,2261.3793893088996,4798.895981732537,0.10609270692240712,117.45383522727273,-68.59727,101.35771,-16.910862,51.529854,-10.22903,20.054134,-21.78635,15.527958,-18.796053,16.362494,-17.895119,12.128412,-13.207306,3.8859096,-8.887083,5.023272,-9.828695,6.5371456,-4.5077763,-1.8071121,country
country.00089.wav,0.32211447,0.10463767,1321.6785458942293,1667.211776668913,2583.926042019398,0.05250308388157895,143.5546875,-205.12328,140.99438,-8.959963,36.98419,6.42073,14.875101,-4.322673,12.236841,-11.4342375,11.855493,-7.9061103,9.917307,-2.3520346,4.481439,-5.0144715,3.1405056,-4.527332,2.6542614,-3.122376,-10.710899,country
country.00015.wav,0.37955964,0.10479077,1959.271915500569,2146.9450028597444,4208.866216228474,0.09426624782314241,151.99908088235293,-116.15867,111.74097,-5.251824,34.00257,-12.462258,4.253869,-14.42657,8.5001,-8.200857,-1.344004,-12.561857,-5.006178,-2.1482549,-1.8360676,-8.271448,-3.016476,-5.469374,-2.9413905,-2.6366615,-3.376647,country
country.00022.wav,0.32136405,0.07506945,1719.1323094898564,2141.8023383025516,3447.795818317047,0.06805325440208979,184.5703125,-195.13902,114.28768,0.025299639,38.1928,11.28399,-6.06244,1.2244295,-0.0064752065,-15.426073,-3.572891,-6.1289244,-4.4866314,-0.11662448,-4.3864174,-9.425089,-10.718748,-6.543567,-10.048214,-7.2518096,-4.015784,country
country.00087.wav,0.32834727,0.108645625,1589.6751393886505,1806.062845010435,3159.772559954286,0.07391451903541021,143.5546875,-170.871,124.80758,-19.249126,39.196632,-3.7391822,15.278638,-12.958119,8.522621,-11.827606,11.316241,-13.769402,3.0959048,-10.072478,2.8912895,-5.475575,2.5318334,-9.19398,1.0764419,-3.5708272,-6.7212653,country
country.00052.wav,0.32867804,0.06953406,1115.674937894122,1662.7807764030238,2347.919135787539,0.03547446425116099,71.77734375,-265.2565,138.8695,6.1370726,47.501804,-2.4025888,21.041573,4.0825953,17.65697,-12.033456,15.490263,-1.1395516,7.88821,0.49757686,-0.22972235,-3.869873,4.0648985,-3.1058755,3.0048964,-1.3993806,-1.4970605,country
country.00053.wav,0.37333304,0.13357532,2271.2505523034033,2297.18912756198,4956.6950275432955,0.10825444744098298,89.10290948275862,-84.71008,100.98128,-16.014261,51.756905,-17.075634,22.573013,-20.29255,18.91195,-19.487667,15.323629,-17.738478,8.579046,-14.997243,6.4354305,-10.273091,3.2870247,-9.546093,4.0501175,-5.5924945,-0.7057313,country
country.00065.wav,0.28286836,0.11060346,894.1862469770143,1195.410064855644,1638.990089251161,0.038680794069272446,123.046875,-250.85995,163.10759,-3.8761575,30.147987,5.5859694,7.4847107,4.025409,-2.1120095,-5.46919,-1.0586784,-9.987255,1.8155707,-8.761906,-7.0480165,-4.2191753,-8.838669,-7.403172,-3.3004117,-5.1416283,-9.969669,country
country.00012.wav,0.29650375,0.12694478,1667.818317832013,2053.119116776904,3440.595861854199,0.06406763980263158,89.10290948275862,-140.99734,123.89676,-2.497778,27.979488,0.012475737,1.2144785,-11.0220375,-1.3715369,-7.012337,-6.1065483,-5.1921415,-2.1690207,-4.600427,-2.3329775,-1.1766284,-3.964876,-4.2370105,-7.8195286,-1.6742476,-1.0856876,country
country.00007.wav,0.42153838,0.24419904,2898.717713090442,2878.9814413851964,6399.852967631337,0.11293582502902477,103.359375,-20.775875,64.90671,6.7711463,26.363337,11.670752,13.185674,-1.9849302,8.5759735,0.47335792,7.446062,-0.40830055,6.953745,3.6621056,2.028829,0.6481364,4.383713,-2.8071322,2.9762826,-1.8350087,-2.3656883,country
country.00074.wav,0.3550743,0.08234772,1533.8762639485205,1696.928537634768,3117.381149622678,0.07112353062113003,135.99917763157896,-207.256,130.9421,-18.494677,33.30271,-3.91527,15.387526,-6.3875794,2.9440727,-16.789217,7.092697,-8.581947,4.809294,-12.2436075,-1.0225435,-4.5433617,-6.069126,-5.536731,-2.362811,-6.528752,-5.895575,country
country.00006.wav,0.42083338,0.21458648,2800.075712176965,2773.1029929178335,6003.997027984714,0.12843724300986842,112.34714673913044,-23.121367,71.35484,1.3999631,24.479937,16.348753,4.5154896,-3.9773467,18.044266,-3.3529222,2.4759648,2.9791765,0.8394414,-1.1439126,0.17121218,-3.3011835,0.18462695,-1.2146745,-1.5645211,-2.7536585,-2.114731,country
country.00071.wav,0.29228684,0.118450366,1261.2827949158182,1396.006664632813,2421.143693008659,0.060543095733359135,143.5546875,-185.83395,155.30754,-25.031816,20.534643,-3.834051,-0.60137844,-4.564317,-5.9166613,-16.535032,-0.44646102,-16.29752,-4.2085004,-16.814545,-4.5352464,-8.356127,-9.97603,-7.7610035,-8.338224,-6.83972,-10.195296,country
country.00000.wav,0.38370806,0.24849947,2797.736904436212,2847.6429186234113,6220.395719451432,0.10713729622194272,86.1328125,-23.153112,70.26318,3.8239803,28.330156,13.765731,5.7269316,3.9810236,7.4525104,2.650919,8.498515,-2.2859037,2.08044,-3.3802078,5.1243644,-0.17748684,0.3611006,0.5853641,4.0280566,0.9282091,4.0901437,country
country.00049.wav,0.32363465,0.14364281,1600.2315779968376,1826.4443577809502,3007.031816889996,0.07581624600909442,112.34714673913044,-109.96021,134.754,-24.025133,19.393997,-4.4065404,-4.8092546,-7.805349,-0.40186715,-5.421154,-2.9549747,0.78565437,-4.766453,-0.16743454,-1.694849,-2.408141,-1.9599916,-6.9366174,-4.067777,-1.9480015,-5.7863107,country
country.00037.wav,0.37400606,0.07208657,2069.148285261862,2437.8218301428337,4234.291062487906,0.08500288735971362,99.38401442307692,-173.41986,105.05211,1.1578059,24.119839,22.127619,2.5429218,-1.5774885,0.17900327,-5.322887,3.811748,-4.5264883,-4.5834327,-1.5601019,-2.254919,-3.857653,-6.4578247,-7.4626894,-5.527275,-2.189267,-2.4536028,country
country.00016.wav,0.3224185,0.079798445,1425.7529756719205,1648.5677100348228,2880.432582418247,0.06017386138254644,107.666015625,-210.14212,139.61871,-16.977472,58.00474,-9.654641,-1.9644672,-18.001846,-8.206915,-11.776659,-7.877925,0.6108171,-9.963807,-6.4643183,-3.8452685,-12.041644,0.31937915,-8.041094,-6.7891836,-1.8420684,-5.934892,country
country.00009.wav,0.4297756,0.2366163,3191.4254405887636,2948.092200612641,6926.2747844306305,0.15687886996904024,95.703125,12.194374,58.97862,0.91979706,26.749043,9.25272,3.5766575,1.5851911,8.647262,0.9693528,11.629057,-2.1579416,1.1952239,0.47308105,4.40982,-0.16900933,3.103832,-1.1815611,4.545529,0.8623575,1.2684242,country
country.00017.wav,0.35729957,0.08874307,1469.7379755707777,1959.9177281855248,2966.6737275965074,0.06385600087074303,89.10290948275862,-171.31068,137.35399,7.9622784,28.541956,2.7095716,-0.49975464,-2.9575849,-1.1585933,-6.1596785,-2.402456,-5.855422,-2.1673384,-5.343605,-2.7813482,-1.5699704,1.295154,-3.4131384,-0.89526063,2.6321604,-0.09992943,country
country.00038.wav,0.36729592,0.09095809,2860.2957655436016,2919.8883978803406,6247.020558454673,0.12115799753289473,151.99908088235293,-118.013916,74.156296,8.295459,15.476617,6.166327,8.450165,4.1198435,5.731504,-1.9607223,3.161658,5.0481277,-1.1221739,2.4414508,-1.4230657,-4.742861,-6.3762836,-5.753703,-6.2655463,-4.5102773,-1.0004203,country
country.00072.wav,0.34506255,0.15665153,1711.1750906057375,1873.5079064164372,3556.561827290538,0.08227350099167957,151.99908088235293,-96.26156,131.92696,-26.330042,35.99042,-22.813412,14.497501,-11.841374,11.805293,-21.222456,11.537066,-12.927122,7.1821895,-13.94322,2.9529529,-5.0272117,1.5335867,-4.3912067,2.5423868,-5.369874,-5.968141,country
country.00054.wav,0.31278896,0.1042956,1654.466410252525,2105.4834878372726,3908.2263674898413,0.06020787478231424,75.99954044117646,-174.988,115.71127,5.1105995,58.161377,-3.327261,29.663046,-10.027097,19.654963,-16.303259,13.742986,-8.814775,7.2266827,-8.889653,4.752211,-11.490129,0.91101545,-8.152214,1.1868967,-7.981294,-5.6503806,country
country.00008.wav,0.35537472,0.27432245,2505.93306934587,2573.3741432487495,5478.441872611504,0.10473972946497678,66.25600961538461,-19.693968,76.6804,-4.850459,32.24992,7.665464,17.226376,-1.4676877,9.143712,2.7169805,9.115653,-2.6950946,7.510435,0.3382372,4.932066,2.7990122,1.8910868,2.4568737,6.403833,-3.3339784,6.320506,country
country.00093.wav,0.25090155,0.09258536,1537.6142011039794,1716.0813515078473,3054.864860983456,0.068123926688274,86.1328125,-213.56749,117.228546,-21.87037,45.655285,-10.280886,5.0587697,-11.913266,5.5664916,-17.811745,0.18703978,-14.16328,-1.1500148,-10.305499,-4.0497265,-6.637212,-5.4211583,-9.715488,-3.2046714,-4.448883,-9.154215,country
country.00039.wav,0.43772548,0.096355155,3760.344265876674,3053.0805276749784,7442.58832901993,0.21237475510352166,123.046875,-89.7074,36.28727,11.472936,37.498936,9.201622,3.7399728,2.8408518,6.81382,1.4695846,0.09951974,1.0286558,1.1783723,-3.5622075,-2.0928082,1.7069286,-1.3699135,-4.3769155,-2.5968468,-3.5257335,-4.2281737,country
country.00098.wav,0.27066207,0.17619032,1425.1728858729618,1690.8097779866396,2980.456977584414,0.0617449025251548,117.45383522727273,-139.61552,128.803,-20.245193,49.437332,-2.1556165,16.972548,-8.338715,9.807359,-20.13694,2.494013,-11.243209,3.7686899,-6.4144797,-3.3513293,-2.9051044,1.976951,-4.181488,1.3901699,2.4320765,-3.6199164,country
disco.00042.wav,0.39406142,0.13603331,2403.8843150410266,2394.9497468238856,4901.403695215751,0.12167764669601393,103.359375,-62.281116,92.05123,-19.723335,17.63233,-3.175725,5.4249535,-3.9990926,8.88639,-2.488145,3.1662087,-0.52560616,-1.4882402,1.3001529,0.91093594,-1.5771712,-5.3504066,-1.3793219,1.9308763,0.5227498,-3.3286457,disco
disco.00083.wav,0.41411933,0.087636374,1959.4588801435377,2210.8253557690405,4352.890345334268,0.09003346918537151,117.45383522727273,-167.35243,112.48487,-4.583971,37.09397,-8.614663,27.829565,-14.717034,18.52401,-16.49164,13.760709,-13.332026,10.217115,-11.575879,6.7465715,-9.201356,4.901093,-9.726544,1.5207139,-5.575976,-2.059116,disco
disco.00070.wav,0.45555383,0.111079216,2449.226728591441,2311.827735851025,5185.285311955786,0.1346148322610294,107.666015625,-81.70883,97.61977,-27.594934,36.65536,-17.262505,30.782278,-15.956755,20.979685,-16.237913,17.429396,-13.370417,15.0917845,-10.396007,10.258539,-8.402227,4.797658,-7.950534,2.3070207,-7.1100006,1.7759235,disco
disco.00073.wav,0.4463967,0.09556969,2846.7657969378115,2460.1696606394185,5925.255837455254,0.17636703632933437,112.34714673913044,-95.22665,82.26083,-26.22755,37.528267,-16.362097,25.299845,-21.800777,21.81824,-20.07119,16.300173,-16.125517,14.445775,-11.910339,7.1726446,-11.670557,5.0826354,-10.22502,4.795273,-6.0200334,-0.2396573,disco
disco.00064.wav,0.38814136,0.092271395,2144.1917399531785,2404.135826455663,4947.636748984133,0.06485183763061146,123.046875,-189.19038,93.96556,7.9053164,41.896915,-7.0967097,31.887674,-12.589606,24.223204,-6.061487,24.546083,-6.021773,16.768452,-2.019172,6.3354993,-8.55197,3.8138175,-2.5837262,-0.8593359,-3.114788,10.213733,disco
disco.00022.wav,0.43649787,0.13693741,3707.398851296399,3249.4075336340934,7806.994458839251,0.17289993711300308,123.046875,-71.92192,46.88517,21.032877,29.954266,9.503149,2.405234,8.245986,2.522813,-2.15285,0.4455694,-0.23371156,-1.561577,-3.6222465,-3.8173466,-5.2910457,-2.9226744,-2.8998878,-1.7996328,-0.7126298,-0.983584,disco
disco.00032.wav,0.36847603,0.111142635,2447.409336904023,2449.6117132461354,4959.553343592783,0.12327627648510062,112.34714673913044,-123.17084,86.96492,-22.496151,6.9298706,8.45826,12.639301,-0.8552195,-0.8286046,-3.2582448,2.6260502,-0.7837567,-0.42941147,-3.8313758,-5.652674,-1.8416206,0.12539192,-1.0600812,4.5016007,-0.9726792,-5.258232,disco
disco.00046.wav,0.37617955,0.11307134,2259.589920603691,2272.8355576135073,4889.070436459946,0.11426008005998452,123.046875,-125.6695,101.7887,-17.49179,33.681488,-15.246541,23.70471,-8.65802,18.551126,-14.0625,19.966364,-15.150987,12.978079,-14.310426,3.0368793,-7.098768,1.6203455,-3.9055912,5.3896437,0.96169025,2.693683,disco
disco.00079.wav,0.45293945,0.084804155,2292.468635289698,2348.0983259350787,5038.361200385788,0.09981534503192724,123.046875,-154.59586,97.93577,-10.358711,39.12873,-11.216673,24.116516,-11.847196,24.19691,-13.46162,20.555204,-8.331316,5.867898,-9.688366,3.945568,-8.823022,3.3134916,-0.30004722,7.596278,0.6583144,0.80994344,disco
disco.00094.wav,0.41684896,0.09937754,2208.042390341513,2353.745121157833,5075.519309029121,0.09361054506095201,135.99917763157896,-129.98236,102.50566,-4.44758,50.069427,-15.538966,32.135017,-18.187342,24.295696,-11.908017,13.768919,-12.902633,7.2762794,-9.387241,4.6057506,-9.585818,4.2521663,-4.6879916,-0.4517963,-6.8859916,4.765511,disco
disco.00006.wav,0.47394833,0.19201502,2848.186030123322,2490.5706034471855,5506.541702695676,0.16366529907604488,123.046875,-14.557194,65.20376,-19.879187,31.512121,-4.827592,11.862342,9.990597,5.9571323,-3.8014781,9.382819,-4.3852496,3.340746,-4.4472184,-1.2698431,-0.83954954,-2.2001593,-4.7371306,-2.617435,-7.466718,0.22918968,disco
disco.00054.wav,0.40122378,0.05218051,2565.921074883215,2533.4177860597993,5521.049948299632,0.11465010037732198,112.34714673913044,-226.34012,78.287125,7.8306217,53.865532,-1.1670897,11.316778,-7.8553023,24.379005,-14.960465,18.508617,-19.149946,6.1609535,-10.077711,5.299425,-11.688462,3.3470435,-11.281441,1.3921324,-10.706861,-4.3300014,disco
disco.00077.wav,0.41567567,0.20675372,2308.771409464001,2277.9019484967394,4944.086770450368,0.11760246347716719,117.45383522727273,-56.876728,97.01758,-17.870779,44.93534,-6.930971,23.81252,-23.31002,25.99502,-10.48343,10.4519825,-15.222266,10.034366,-9.157286,3.741282,-9.391111,3.486886,-8.046754,1.6593502,-6.011036,4.417485,disco
disco.00097.wav,0.41509643,0.10815817,2825.996741304222,2680.4828040660295,6233.503973520947,0.12049624794407894,129.19921875,-116.93783,75.75969,-4.2275553,37.310112,-5.35643,31.395296,-12.181274,22.936403,-11.444962,14.6470585,-13.06598,13.423379,-13.248121,8.257849,-15.253788,9.842587,-6.2251983,8.010874,-8.037455,4.40756,disco
disco.00065.wav,0.47116885,0.18541823,1887.3917879458206,2190.844548630749,4364.4902751910795,0.07365715097716719,129.19921875,-106.229515,105.592926,-5.5235457,50.072124,1.2315067,37.016537,-9.631427,24.018871,-8.682292,14.974976,-2.53793,9.775839,-0.9119325,3.8633864,-1.5522542,3.5731168,1.5285658,2.0946424,-4.015842,-2.6220243,disco
disco.00075.wav,0.42904112,0.110903464,2690.9280799465737,2480.5504413922868,5776.473403788941,0.12995726405282507,135.99917763157896,-91.7281,86.30811,-17.34473,43.102253,-18.39714,34.055195,-18.413067,26.832611,-13.558111,20.209352,-14.629699,12.666579,-12.598223,6.198163,-10.445742,7.3593235,-8.0533285,7.1124625,-2.451837,-0.11644351,disco
disco.00099.wav,0.440832,0.122713566,2417.290896426286,2431.450978571872,5384.359108183775,0.11262743687113003,123.046875,-91.58158,99.47675,-9.000087,40.1966,-18.049095,22.577845,-21.972527,15.79419,-25.664982,17.677044,-13.681777,15.645065,-15.474513,4.5258,-10.157293,0.46138316,-10.156776,4.802318,-6.8830786,-0.9840022,disco
disco.00074.wav,0.4028408,0.17765833,2649.1616082169267,2383.9089976542373,5545.749798943015,0.15116461880804954,112.34714673913044,-40.73498,86.78801,-26.96414,34.94455,-20.053434,21.661003,-23.957594,19.27124,-17.532427,18.042782,-16.02353,12.447813,-13.883003,6.015138,-14.214789,-0.811397,-14.491673,-1.2275293,-7.700057,4.3297176,disco
disco.00011.wav,0.37359607,0.18894534,3132.641647890409,3007.9072466787557,6863.758495791409,0.13097653226586686,95.703125,-41.303284,62.797756,7.3272634,12.130201,6.364423,9.27177,3.0953305,13.869533,0.16812488,8.081857,-2.6884665,-7.2184024,-3.2460544,-1.924748,0.5212164,-3.1856527,-5.5480585,-9.165677,-10.6742525,-5.9731183,disco
disco.00047.wav,0.22049668,0.046994735,1710.8613251393363,1620.2601359613343,3238.955414479731,0.08702290537925697,123.046875,-280.87204,120.81151,-37.606266,28.730572,-10.787685,-6.4055657,-13.80243,-4.060565,-14.856463,4.7861776,-20.176258,-5.0950146,-6.7862387,-6.4037814,-1.7546167,-4.1242285,3.4046457,4.250709,1.0107118,-1.1397976,disco
disco.00000.wav,0.44575733,0.14233942,2296.9535384801616,2565.714203150172,4887.90377684791,0.09633501838235294,117.45383522727273,-111.191055,94.03418,12.49318,16.750704,8.176768,15.665677,-1.3812104,7.044537,0.98259306,-1.4779274,-3.07318,-5.066661,-3.684201,0.24189286,-2.0849452,-1.8179822,-5.334895,1.2628236,-5.5825605,-3.6107635,disco
disco.00088.wav,0.39787948,0.11907144,2238.840775929812,2023.5347362902253,4385.00681779702,0.13146859278250775,123.046875,-97.85473,101.00075,-40.551052,51.04696,-11.709594,25.068241,-14.043809,17.199741,-9.622566,16.97454,-7.1764326,11.7233305,-5.717131,6.2518654,-6.0637283,4.6890945,-6.254081,-0.98123133,-2.743014,0.62944824,disco
disco.00034.wav,0.35757878,0.1229071,3653.421306774056,3234.1757024838234,7835.319287562887,0.18083450742550308,129.19921875,-65.764854,52.82825,16.58327,12.549558,5.604187,8.385216,-0.61312455,-0.6249177,-4.0803785,0.68899584,-7.784597,-1.8870744,-7.2442245,-5.2666826,-3.0381804,-4.3357296,-2.5414126,0.72595227,-0.30421892,2.9406297,disco
disco.00076.wav,0.3532293,0.12429578,2251.8844176767266,2165.019947953515,4558.322436447852,0.12191385086106811,129.19921875,-95.85379,103.3668,-36.478897,27.143188,-22.889053,10.003013,-24.666824,15.68288,-20.163263,18.757017,-18.572054,9.869663,-15.111827,3.9023936,-11.194927,0.51241964,-5.4793158,3.1174908,-7.907716,2.9706101,disco
disco.00051.wav,0.46047288,0.10641889,2651.1900047169647,2309.00423209938,5371.900850183823,0.15772391398993807,107.666015625,-77.17617,89.36861,-34.235554,38.688053,-22.269758,31.261066,-16.390423,22.34658,-16.018637,19.289392,-13.230203,16.733185,-10.392332,11.384279,-8.552412,5.7298694,-8.351777,3.0581625,-7.5798545,2.2541814,disco
disco.00014.wav,0.4361646,0.17381518,3087.3869048697566,2812.593397276183,6529.785515280331,0.156306688999613,103.359375,-23.899437,61.2246,-0.9578397,25.333397,0.3923263,6.0335965,2.4903502,6.1930246,-0.32794172,9.698276,-5.509934,1.0603337,-2.4392185,-0.56665695,-1.5579768,-0.8972914,-6.7342577,-3.7094347,-4.45973,-0.7712046,disco
disco.00044.wav,0.36706978,0.14903712,2330.2622314757155,2437.482421711454,4645.071911885642,0.1095964650251548,123.046875,-71.21774,97.731895,-18.354856,8.583561,5.200526,-0.93872213,0.4665298,1.6274431,-4.781343,0.069937125,-0.5443119,-4.448906,-5.312886,-4.7823563,-4.6010933,-5.983273,-2.9019997,-3.4405499,-2.56889,-3.0359447,disco
disco.00037.wav,0.45459753,0.16396311,3637.592789774491,3198.874412998907,7771.178008749758,0.19009560032894737,129.19921875,-26.542303,52.04557,4.1778026,12.859275,16.7392,10.132084,4.474744,6.326224,1.1560829,0.64361733,4.6102376,2.1430995,-3.3661904,1.6305548,-1.8798147,-1.0869366,-0.67143434,2.3843515,4.168808,2.8664043,disco
disco.00091.wav,0.41645768,0.1736296,2036.954564949739,2079.401701707041,4203.599581408427,0.09159921935468267,99.38401442307692,-116.94722,98.49052,-19.004326,44.82778,3.8163836,28.469706,-1.0804019,14.695418,-7.727752,9.748873,-10.103785,6.3461595,-3.920346,7.888195,-3.2038443,0.12147389,-7.83485,-1.7425524,-2.4245696,-0.7270285,disco
disco.00015.wav,0.41473418,0.21596414,2361.555071993125,2806.5008485732583,5437.617119473201,0.09018917497097523,123.046875,-46.8156,103.730095,22.16266,9.237183,2.2506196,-4.799962,4.8113575,0.9627319,-9.409138,-1.0684811,-0.86683357,-5.2704945,-1.751223,-3.6505468,-4.3212686,-0.09127288,-2.502904,0.5400195,2.5194552,-3.5412276,disco
disco.00056.wav,0.35822383,0.07622727,1755.129570096359,2042.735885210467,3816.093591270801,0.07696816648123066,89.10290948275862,-182.77354,124.20311,-10.076902,41.611137,-7.404873,26.96349,-12.376511,19.8379,-16.078508,16.217464,-10.262901,3.1359887,-8.994068,2.1646254,-6.1119323,3.9135659,-3.7086577,4.944501,-1.2465832,2.5386987,disco
disco.00053.wav,0.46776128,0.172631,3079.4179348888606,2709.9485546843475,6405.6862656915155,0.15430745694659442,135.99917763157896,-108.48648,69.93208,14.866567,45.539154,-5.388041,41.802547,-13.522724,32.55752,-20.401144,23.435284,-12.126791,17.998259,-9.041119,6.9935803,-4.731979,2.3563688,0.19795725,2.3460824,-0.78720677,-0.5942951,disco
disco.00098.wav,0.440832,0.122713566,2417.290896426286,2431.450978571872,5384.359108183775,0.11262743687113003,123.046875,-91.58158,99.47675,-9.000087,40.1966,-18.049095,22.577845,-21.972527,15.79419,-25.664982,17.677044,-13.681777,15.645065,-15.474513,4.5258,-10.157293,0.46138316,-10.156776,4.802318,-6.8830786,-0.9840022,disco
disco.00027.wav,0.48503593,0.11563566,2909.734481464108,2990.704113888976,6349.811603557952,0.10124882086880804,112.34714673913044,-155.76395,60.523685,23.208618,31.22031,25.080374,16.918413,9.428228,8.454918,5.3245893,6.5577674,5.763046,3.9193995,7.5627337,2.1671274,4.431313,4.3506145,-0.020101588,0.89315784,-0.489762,-4.779249,disco
disco.00061.wav,0.32335445,0.18452817,2550.028312048308,2485.8441943431703,5585.282893225135,0.11589045568885449,123.046875,-91.86959,87.608505,-2.0548387,34.28993,-18.155172,19.341808,-14.697764,17.115946,-15.336227,17.043608,-13.557837,11.848769,-9.815089,9.110835,-11.46897,-1.048463,-11.647763,0.2934191,-1.2806132,0.098423444,disco
disco.00084.wav,0.5034755,0.062049866,2455.0932380847667,2100.058517153824,4726.188088053889,0.1514639367260062,112.34714673913044,-197.1502,83.36428,-38.564846,43.721516,-7.302152,25.66604,-8.644066,13.404532,-12.161494,12.155516,-12.05516,10.636195,-2.4036324,12.019332,1.3723238,6.768685,-3.379443,-1.6529231,0.0614774,1.4105241,disco
disco.00019.wav,0.44501892,0.14700565,2117.46216552579,2143.896583551609,4198.799610433195,0.10366263847232972,117.45383522727273,-95.07728,109.355675,-30.162449,16.358746,20.040825,11.9637375,3.49346,6.177649,5.2050047,8.623978,0.33975023,0.3834427,0.53500485,-1.8058298,0.97765714,-0.062540345,-3.6693957,-2.134687,-3.6469538,-4.4034715,disco
disco.00058.wav,0.41725305,0.122285634,2217.9468185763726,2245.246234504256,4743.654649102651,0.1109932819756192,129.19921875,-109.55977,104.144226,-16.213127,45.378666,-10.194166,25.55938,-17.158155,22.2778,-16.848677,16.534868,-12.094586,8.674548,-8.845429,5.252254,-9.294308,3.454063,-7.894986,1.5275344,-4.0461197,-0.106806375,disco
disco.00043.wav,0.42033175,0.17369246,2874.9262324037013,2759.729292028117,6019.138603092347,0.13478414340654024,129.19921875,-62.806194,77.884285,3.5352058,26.030222,5.940565,11.304606,11.11518,-1.9678135,1.832487,9.176082,4.0674753,0.9848618,5.618053,0.68809646,-0.13162127,2.2062724,-1.8502171,-6.809112,-3.1919365,-3.5453203,disco
